Date,Open,High,Low,Close,Adj Close,Volume
2005-12-14,90.199997,90.820000,90.139999,90.620003,57.991093,635000
2005-12-15,90.440002,90.440002,89.989998,90.400002,57.850273,724300
2005-12-16,90.830002,90.930000,90.559998,90.699997,58.042259,684500
2005-12-19,90.599998,91.099998,90.559998,90.790001,58.099899,469800
2005-12-20,90.580002,90.800003,90.400002,90.680000,58.029457,236000
2005-12-21,90.529999,90.580002,90.290001,90.519997,57.927082,193100
2005-12-22,90.919998,91.309998,90.910004,91.239998,58.387852,692700
2005-12-23,91.190002,92.040001,91.099998,91.800003,58.746216,2295800
2005-12-27,91.970001,92.589996,91.800003,92.550003,59.226158,519500
2005-12-28,92.029999,92.250000,91.750000,91.910004,59.060978,1295700
2005-12-29,92.029999,92.129997,91.690002,92.110001,59.189526,740600
2005-12-30,92.540001,92.589996,91.699997,91.900002,59.054569,1099500
2006-01-03,91.589996,92.250000,91.480003,91.779999,58.977428,1392700
2006-01-04,91.540001,92.070000,91.419998,92.000000,59.118858,387600
2006-01-05,91.879997,92.139999,91.699997,91.889999,59.048164,453400
2006-01-06,91.769997,91.900002,91.489998,91.720001,58.938919,1193700
2006-01-09,91.699997,91.779999,91.540001,91.779999,58.977428,413600
2006-01-10,91.629997,91.680000,91.029999,91.040001,58.501911,698900
2006-01-11,91.250000,91.290001,90.750000,90.889999,58.405563,394600
2006-01-12,91.129997,91.519997,91.000000,91.500000,58.797569,626600
2006-01-13,91.589996,92.300003,91.580002,92.029999,59.138115,491000
2006-01-17,92.000000,92.500000,91.930000,92.440002,59.401592,454300
2006-01-18,92.760002,92.769997,92.120003,92.410004,59.382301,622100
2006-01-19,92.070000,92.440002,91.959999,92.139999,59.208843,490600
2006-01-20,92.320000,92.480003,92.050003,92.379997,59.363007,842600
2006-01-23,91.800003,92.500000,91.730003,92.349998,59.343746,720400
2006-01-24,92.000000,92.190002,91.760002,91.900002,59.054569,300500
2006-01-25,91.510002,91.570000,90.790001,90.900002,58.411987,1204500
2006-01-26,90.550003,90.599998,90.050003,90.510002,58.161362,764100
2006-01-27,90.800003,90.800003,90.160004,90.510002,58.161362,1091400
2006-01-30,90.300003,90.500000,90.239998,90.419998,58.103508,308500
2006-01-31,90.349998,90.730003,90.199997,90.669998,58.264175,676100
2006-02-01,90.150002,90.459999,89.849998,90.040001,58.064899,622300
2006-02-02,90.040001,90.410004,89.860001,90.209999,58.174519,658500
2006-02-03,90.000000,91.000000,89.820000,90.849998,58.587261,1524600
2006-02-06,90.980003,91.209999,90.889999,91.029999,58.703316,755100
2006-02-07,91.120003,91.120003,90.500000,90.599998,58.426033,280500
2006-02-08,90.879997,90.879997,90.290001,90.389999,58.290607,261700
2006-02-09,90.139999,90.900002,90.059998,90.800003,58.555004,1119200
2006-02-10,91.199997,91.379997,90.239998,90.300003,58.232594,938000
2006-02-13,90.239998,90.360001,90.160004,90.309998,58.238995,218700
2006-02-14,89.900002,90.199997,89.720001,89.989998,58.032684,836100
2006-02-15,90.139999,90.470001,89.879997,90.209999,58.174519,720300
2006-02-16,90.199997,90.300003,90.000000,90.230003,58.187458,427800
2006-02-17,90.800003,91.070000,90.800003,90.949997,58.651775,731400
2006-02-21,90.900002,91.000000,90.779999,90.800003,58.555004,433300
2006-02-22,91.120003,91.449997,91.089996,91.419998,58.954826,559000
2006-02-23,91.309998,91.309998,90.930000,91.190002,58.806526,288300
2006-02-24,91.440002,91.440002,90.949997,91.050003,58.716228,485700
2006-02-27,91.349998,91.349998,90.730003,90.900002,58.619492,446200
2006-02-28,91.000000,91.440002,90.919998,91.349998,58.909706,744200
2006-03-01,90.769997,90.870003,90.379997,90.480003,58.553783,713600
2006-03-02,90.059998,90.099998,89.400002,89.849998,58.146057,1640000
2006-03-03,89.480003,89.550003,89.230003,89.330002,57.809559,1253300
2006-03-06,88.980003,88.989998,88.500000,88.550003,57.304798,872700
2006-03-07,88.400002,88.750000,88.309998,88.610001,57.343613,1692900
2006-03-08,88.570000,88.879997,88.449997,88.580002,57.324188,1184700
2006-03-09,88.559998,88.669998,88.269997,88.610001,57.343613,282100
2006-03-10,88.320000,88.470001,88.010002,88.279999,57.130047,1086900
2006-03-13,88.139999,88.269997,88.010002,88.209999,57.084763,1740100
2006-03-14,88.449997,88.989998,88.449997,88.800003,57.466587,904400
2006-03-15,88.440002,88.540001,88.150002,88.320000,57.155964,971000
2006-03-16,88.510002,89.330002,88.430000,89.120003,57.673634,1048000
2006-03-17,88.849998,89.000000,88.750000,88.849998,57.498936,703500
2006-03-20,89.230003,89.239998,88.980003,88.989998,57.589504,576000
2006-03-21,89.150002,89.150002,88.360001,88.529999,57.291805,817200
2006-03-22,88.750000,88.980003,88.629997,88.720001,57.414783,205500
2006-03-23,88.820000,88.870003,88.339996,88.440002,57.233624,613400
2006-03-24,88.529999,89.290001,88.500000,89.089996,57.654236,954800
2006-03-27,89.050003,89.050003,88.599998,88.760002,57.440670,467100
2006-03-28,88.400002,88.430000,87.839996,87.930000,56.903526,1094900
2006-03-29,87.830002,88.019997,87.370003,87.510002,56.631767,1071700
2006-03-30,87.139999,87.290001,86.589996,86.900002,56.237003,1152000
2006-03-31,86.980003,87.139999,86.800003,86.870003,56.217587,1167700
2006-04-03,86.180000,86.690002,86.080002,86.570000,56.235775,1549700
2006-04-04,86.699997,86.900002,86.360001,86.480003,56.177288,749100
2006-04-05,86.699997,86.779999,86.500000,86.599998,56.255253,638600
2006-04-06,86.290001,86.290001,85.760002,85.940002,55.826534,2022100
2006-04-07,85.430000,85.629997,84.900002,85.099998,55.280823,1956500
2006-04-10,85.150002,85.300003,84.959999,85.260002,55.384808,1527100
2006-04-11,85.580002,85.699997,85.330002,85.559998,55.579674,1237300
2006-04-12,85.599998,85.730003,85.000000,85.040001,55.241856,1902000
2006-04-13,84.500000,84.639999,84.269997,84.440002,54.852119,3219400
2006-04-17,84.540001,84.970001,84.349998,84.750000,55.053509,1465400
2006-04-18,84.949997,85.269997,84.739998,84.900002,55.150936,2680300
2006-04-19,84.449997,84.589996,84.059998,84.379997,54.813122,1830300
2006-04-20,84.419998,84.510002,84.120003,84.309998,54.767670,1378200
2006-04-21,84.529999,84.860001,84.250000,84.800003,55.085964,1303000
2006-04-24,84.940002,85.389999,84.849998,85.139999,55.306831,991500
2006-04-25,85.040001,85.099998,84.059998,84.129997,54.650715,2067400
2006-04-26,83.849998,84.080002,83.730003,83.989998,54.559830,1544900
2006-04-27,83.750000,84.300003,83.650002,84.099998,54.631241,1864200
2006-04-28,83.970001,84.209999,83.760002,84.160004,54.670204,809400
2006-05-01,83.669998,83.680000,83.120003,83.199997,54.259377,1795500
2006-05-02,83.260002,83.540001,83.260002,83.419998,54.402859,1097900
2006-05-03,83.419998,83.430000,82.940002,83.239998,54.285461,1114000
2006-05-04,83.379997,83.400002,83.099998,83.099998,54.194141,977800
2006-05-05,84.000000,84.080002,83.489998,83.599998,54.520187,1685900
2006-05-08,83.739998,83.769997,83.529999,83.650002,54.552834,666400
2006-05-09,83.550003,83.680000,83.330002,83.599998,54.520187,341300
2006-05-10,83.800003,84.019997,83.349998,83.750000,54.618088,1320200
2006-05-11,83.459999,83.459999,83.089996,83.339996,54.350674,1189800
2006-05-12,82.809998,83.010002,82.559998,82.650002,53.900703,1804700
2006-05-15,82.650002,83.230003,82.650002,82.980003,54.115929,1433500
2006-05-16,83.080002,83.639999,83.080002,83.599998,54.520187,1677600
2006-05-17,82.910004,83.080002,82.720001,83.080002,54.181126,1440800
2006-05-18,83.550003,84.230003,83.529999,84.209999,54.918049,2177700
2006-05-19,84.120003,84.860001,84.080002,84.430000,55.061520,2619500
2006-05-22,84.839996,85.150002,84.480003,84.610001,55.178909,2652000
2006-05-23,84.050003,84.559998,84.029999,84.559998,55.146278,1394900
2006-05-24,84.809998,85.000000,84.529999,84.599998,55.172409,1226300
2006-05-25,84.720001,84.730003,84.190002,84.269997,54.957199,678000
2006-05-26,84.239998,84.500000,84.209999,84.209999,54.918049,398400
2006-05-30,84.190002,84.300003,84.010002,84.169998,54.891968,482200
2006-05-31,84.339996,84.430000,83.580002,83.669998,54.565914,880700
2006-06-01,83.400002,83.839996,83.349998,83.709999,54.809460,1561100
2006-06-02,84.720001,84.889999,84.500000,84.790001,55.516636,2041900
2006-06-05,84.809998,84.820000,84.510002,84.680000,55.444530,1102900
2006-06-06,84.660004,85.180000,84.589996,85.080002,55.706451,2188000
2006-06-07,84.730003,85.099998,84.650002,85.099998,55.719521,1324100
2006-06-08,85.239998,85.779999,85.110001,85.269997,55.830868,3496700
2006-06-09,85.349998,85.820000,85.349998,85.720001,56.125492,657200
2006-06-12,85.680000,85.790001,85.529999,85.790001,56.171303,528700
2006-06-13,85.849998,85.940002,85.550003,85.849998,56.210629,1448300
2006-06-14,85.500000,85.559998,84.910004,84.989998,55.647533,1439100
2006-06-15,84.690002,84.839996,84.410004,84.500000,55.326698,1734600
2006-06-16,84.699997,84.760002,84.180000,84.309998,55.202297,1184600
2006-06-19,84.209999,84.290001,83.980003,84.190002,55.123756,1233700
2006-06-20,84.129997,84.190002,83.879997,84.050003,55.032070,611400
2006-06-21,84.250000,84.250000,84.070000,84.070000,55.045147,476000
2006-06-22,83.839996,83.900002,83.559998,83.589996,54.730885,745500
2006-06-23,83.620003,83.730003,83.349998,83.419998,54.619579,675500
2006-06-26,83.419998,83.470001,83.120003,83.260002,54.514812,526100
2006-06-27,83.379997,83.739998,83.379997,83.669998,54.783295,429100
2006-06-28,83.629997,83.629997,83.190002,83.230003,54.495174,381300
2006-06-29,83.580002,83.820000,83.360001,83.510002,54.678509,1609300
2006-06-30,83.500000,84.400002,83.500000,84.320000,55.208851,1219000
2006-07-03,83.900002,83.959999,83.730003,83.910004,55.154297,716800
2006-07-05,83.400002,83.419998,82.949997,83.239998,54.713909,1289200
2006-07-06,83.330002,83.790001,83.330002,83.750000,55.049122,451400
2006-07-07,84.199997,84.459999,84.080002,84.290001,55.404045,1356900
2006-07-10,84.180000,84.400002,84.050003,84.370003,55.456669,480400
2006-07-11,84.589996,84.860001,84.580002,84.639999,55.634148,423800
2006-07-12,84.330002,84.820000,84.269997,84.660004,55.647251,641000
2006-07-13,84.699997,85.050003,84.680000,84.989998,55.864178,1347400
2006-07-14,84.820000,85.160004,84.820000,85.040001,55.897030,1343900
2006-07-17,84.970001,85.190002,84.849998,85.169998,55.982494,514100
2006-07-18,84.699997,84.750000,84.400002,84.440002,55.502670,621000
2006-07-19,84.330002,85.300003,84.239998,85.239998,56.028450,1267400
2006-07-20,84.970001,85.629997,84.970001,85.489998,56.192867,1320200
2006-07-21,85.599998,85.669998,85.199997,85.330002,56.087723,652100
2006-07-24,85.410004,85.510002,85.209999,85.279999,56.054787,393900
2006-07-25,85.230003,85.379997,84.900002,85.029999,55.890495,948200
2006-07-26,84.910004,85.370003,84.870003,85.339996,56.094231,717100
2006-07-27,85.480003,85.480003,85.120003,85.209999,56.008762,295500
2006-07-28,85.650002,85.889999,85.599998,85.699997,56.330875,769800
2006-07-31,85.620003,85.809998,85.550003,85.809998,56.403187,375100
2006-08-01,85.320000,85.500000,85.040001,85.459999,56.397907,577800
2006-08-02,85.370003,85.779999,85.199997,85.779999,56.609058,477400
2006-08-03,85.629997,86.040001,85.519997,85.800003,56.622288,500500
2006-08-04,86.400002,86.480003,86.290001,86.320000,56.965416,1246000
2006-08-07,86.330002,86.389999,86.180000,86.370003,56.998432,1127600
2006-08-08,86.379997,86.570000,86.089996,86.180000,56.873051,844400
2006-08-09,85.750000,86.019997,85.709999,85.900002,56.688240,372400
2006-08-10,85.849998,85.849998,85.449997,85.769997,56.602444,539000
2006-08-11,85.470001,85.529999,85.360001,85.400002,56.358295,450800
2006-08-14,85.349998,85.370003,85.190002,85.250000,56.259277,662300
2006-08-15,85.779999,86.089996,85.779999,85.970001,56.734436,1093800
2006-08-16,86.570000,86.639999,86.459999,86.550003,57.117199,838900
2006-08-17,86.769997,86.769997,86.419998,86.519997,57.097408,922300
2006-08-18,86.720001,86.910004,86.650002,86.769997,57.262436,1050700
2006-08-21,86.889999,87.080002,86.870003,87.080002,57.466965,676400
2006-08-22,87.000000,87.230003,86.970001,87.110001,57.486801,749300
2006-08-23,87.059998,87.239998,86.860001,87.150002,57.513172,801700
2006-08-24,87.410004,87.440002,87.239998,87.309998,57.618805,1206700
2006-08-25,87.239998,87.589996,87.199997,87.440002,57.704544,569000
2006-08-28,87.410004,87.519997,87.239998,87.519997,57.757370,582300
2006-08-29,87.250000,87.639999,86.980003,87.639999,57.836536,1345600
2006-08-30,87.830002,87.870003,87.660004,87.870003,57.988338,1180500
2006-08-31,87.739998,88.199997,87.739998,88.080002,58.126919,1272400
2006-09-01,87.620003,87.900002,87.470001,87.760002,58.146793,893400
2006-09-05,87.510002,87.639999,87.160004,87.209999,57.782387,2271300
2006-09-06,86.889999,87.089996,86.720001,87.089996,57.702839,1853400
2006-09-07,86.930000,87.320000,86.739998,87.260002,57.815521,1716100
2006-09-08,87.489998,87.599998,87.330002,87.330002,57.861912,540300
2006-09-11,87.489998,87.489998,86.949997,87.250000,57.808868,557600
2006-09-12,87.150002,87.709999,87.000000,87.690002,58.100403,820800
2006-09-13,88.029999,88.029999,87.660004,87.730003,58.126911,797000
2006-09-14,87.650002,87.870003,87.419998,87.529999,57.994396,672800
2006-09-15,87.760002,87.949997,87.449997,87.459999,57.948017,1047200
2006-09-18,86.970001,87.379997,86.970001,87.320000,57.855263,871400
2006-09-19,87.860001,88.300003,87.839996,88.300003,58.504597,1229600
2006-09-20,88.379997,88.480003,88.139999,88.430000,58.590714,827400
2006-09-21,88.349998,89.279999,88.349998,89.239998,59.127388,1698600
2006-09-22,89.320000,89.699997,89.320000,89.680000,59.418880,1428600
2006-09-25,89.839996,90.309998,89.809998,90.309998,59.836365,2607600
2006-09-26,90.000000,90.099998,89.820000,89.930000,59.584595,2200000
2006-09-27,90.250000,90.279999,89.629997,89.669998,59.412273,1165400
2006-09-28,89.430000,89.589996,89.269997,89.519997,59.312881,1796800
2006-09-29,89.690002,89.730003,89.089996,89.410004,59.240040,1398000
2006-10-02,89.099998,89.449997,88.970001,89.300003,59.402348,1211900
2006-10-03,89.400002,89.440002,89.150002,89.180000,59.322525,854900
2006-10-04,89.330002,89.849998,89.330002,89.830002,59.754902,1155500
2006-10-05,89.540001,89.540001,88.949997,89.199997,59.335815,1241600
2006-10-06,89.089996,89.099998,88.220001,88.269997,58.717205,2472400
2006-10-09,88.099998,88.599998,88.010002,88.510002,58.876781,834900
2006-10-10,87.949997,88.110001,87.629997,87.809998,58.411201,1398700
2006-10-11,87.949997,88.029999,87.419998,87.550003,58.238243,1521600
2006-10-12,87.629997,87.769997,87.480003,87.599998,58.271507,586400
2006-10-13,87.290001,87.360001,87.110001,87.160004,57.978821,1414100
2006-10-16,87.400002,87.559998,87.370003,87.550003,58.238243,897600
2006-10-17,87.879997,88.050003,87.510002,87.620003,58.284760,730800
2006-10-18,87.690002,87.879997,87.550003,87.800003,58.404541,499600
2006-10-19,87.589996,87.760002,87.360001,87.639999,58.298103,797300
2006-10-20,87.610001,87.699997,87.550003,87.550003,58.238243,280700
2006-10-23,87.150002,87.209999,86.879997,87.199997,58.005432,1200600
2006-10-24,87.169998,87.250000,87.150002,87.199997,58.005432,243400
2006-10-25,87.269997,87.970001,87.230003,87.889999,58.464417,558400
2006-10-26,88.150002,88.519997,88.150002,88.459999,58.843594,1558300
2006-10-27,89.019997,89.050003,88.699997,88.870003,59.116302,1601500
2006-10-30,88.889999,89.120003,88.839996,89.120003,59.282570,901200
2006-10-31,89.250000,89.870003,89.139999,89.809998,59.741623,964600
2006-11-01,89.610001,90.120003,89.449997,89.959999,60.072109,1440100
2006-11-02,89.629997,89.769997,89.480003,89.589996,59.825035,853300
2006-11-03,88.669998,88.839996,88.300003,88.529999,59.117249,1534100
2006-11-06,88.349998,88.790001,88.349998,88.790001,59.290833,528000
2006-11-07,89.279999,89.510002,89.120003,89.199997,59.564617,525900
2006-11-08,89.239998,89.519997,89.089996,89.519997,59.778286,706300
2006-11-09,89.470001,89.589996,89.379997,89.470001,59.744961,729600
2006-11-10,89.650002,90.040001,89.650002,89.860001,60.005360,738100
2006-11-13,89.839996,89.839996,89.470001,89.839996,59.991997,462400
2006-11-14,90.339996,90.389999,90.120003,90.190002,60.225731,916400
2006-11-15,90.050003,90.050003,89.739998,89.849998,59.998661,1803200
2006-11-16,90.000000,90.050003,89.279999,89.440002,59.724926,1494400
2006-11-17,89.559998,90.220001,89.510002,89.949997,60.065414,1752000
2006-11-20,90.000000,90.120003,89.860001,90.089996,60.158928,857200
2006-11-21,90.139999,90.389999,89.959999,90.309998,60.305882,605100
2006-11-22,90.360001,90.510002,90.269997,90.459999,60.406029,770300
2006-11-24,90.750000,90.900002,90.620003,90.620003,60.512836,533400
2006-11-27,90.230003,90.949997,90.120003,90.949997,60.733265,784500
2006-11-28,91.239998,91.250000,90.760002,91.139999,60.860081,1466300
2006-11-29,91.300003,91.360001,90.910004,90.930000,60.719872,1206400
2006-11-30,91.269997,91.629997,91.139999,91.529999,61.120514,1428600
2006-12-01,91.279999,91.800003,91.150002,91.419998,61.276009,1156000
2006-12-04,91.300003,91.620003,91.220001,91.580002,61.383270,460700
2006-12-05,91.360001,91.519997,91.000000,91.150002,61.095078,1833700
2006-12-06,91.029999,91.180000,90.889999,90.970001,60.974403,936100
2006-12-07,90.989998,91.089996,90.750000,90.900002,60.927479,739200
2006-12-08,90.849998,90.970001,90.190002,90.239998,60.485119,2090300
2006-12-11,90.629997,90.739998,90.510002,90.629997,60.746529,727700
2006-12-12,90.730003,90.970001,90.449997,90.820000,60.873859,802800
2006-12-13,90.309998,90.349998,89.820000,90.010002,60.330963,1217900
2006-12-14,89.820000,89.900002,89.599998,89.680000,60.109737,687600
2006-12-15,90.580002,90.660004,89.599998,89.730003,60.143276,1162100
2006-12-18,89.720001,89.839996,89.589996,89.760002,60.163364,441400
2006-12-19,89.510002,89.809998,89.510002,89.639999,60.082962,930700
2006-12-20,89.650002,89.680000,89.550003,89.629997,60.076237,336800
2006-12-21,89.709999,90.190002,89.599998,90.080002,60.377872,770700
2006-12-22,89.830002,89.849998,89.209999,89.389999,59.915382,1433200
2006-12-26,89.449997,89.690002,89.360001,89.660004,60.096367,496200
2006-12-27,89.279999,89.330002,88.699997,88.699997,59.654503,840700
2006-12-28,88.900002,88.959999,88.059998,88.500000,59.519997,1080200
2006-12-29,88.349998,88.550003,88.209999,88.430000,59.472908,775500
2007-01-03,89.220001,89.459999,88.660004,89.059998,59.896599,1870400
2007-01-04,89.220001,89.650002,89.220001,89.599998,60.259796,1697000
2007-01-05,88.800003,89.400002,88.750000,89.209999,59.997501,1298400
2007-01-08,89.120003,89.370003,89.050003,89.370003,60.105061,414200
2007-01-09,89.480003,89.480003,89.220001,89.370003,60.105061,481500
2007-01-10,89.070000,89.129997,88.879997,88.970001,59.836086,519600
2007-01-11,88.790001,88.800003,88.260002,88.449997,59.486389,1293500
2007-01-12,88.150002,88.839996,87.900002,88.040001,59.210636,846300
2007-01-16,88.230003,88.239998,88.029999,88.230003,59.338406,702800
2007-01-17,88.209999,88.269997,87.820000,87.959999,59.156803,724200
2007-01-18,87.940002,88.279999,87.779999,88.230003,59.338406,918300
2007-01-19,88.150002,88.150002,87.870003,87.989998,59.176968,882500
2007-01-22,88.150002,88.330002,88.120003,88.199997,59.318207,432000
2007-01-23,88.019997,88.050003,87.570000,87.620003,58.928143,1096800
2007-01-24,87.660004,87.699997,87.500000,87.610001,58.921459,463700
2007-01-25,87.449997,87.470001,86.879997,86.980003,58.497730,1397000
2007-01-26,86.779999,87.080002,86.650002,86.910004,58.450638,1576800
2007-01-29,87.059998,87.099998,86.599998,86.720001,58.322853,1015300
2007-01-30,86.889999,86.910004,86.760002,86.820000,58.390129,1295100
2007-01-31,86.699997,87.610001,86.699997,87.550003,58.881081,2078000
2007-02-01,87.650002,87.760002,87.000000,87.089996,58.810154,986200
2007-02-02,87.080002,87.389999,87.080002,87.199997,58.884441,814700
2007-02-05,87.400002,87.459999,87.160004,87.320000,58.965466,395500
2007-02-06,87.199997,87.830002,87.160004,87.800003,59.289593,770500
2007-02-07,87.900002,88.120003,87.839996,88.059998,59.465187,836200
2007-02-08,87.989998,88.309998,87.910004,88.129997,59.512432,980200
2007-02-09,87.889999,87.919998,87.550003,87.629997,59.174847,878300
2007-02-12,87.489998,87.650002,87.330002,87.430000,59.039772,467600
2007-02-13,87.489998,87.489998,87.199997,87.239998,58.911446,1310600
2007-02-14,87.519997,88.190002,87.519997,88.070000,59.471916,2262500
2007-02-15,88.529999,88.580002,88.330002,88.330002,59.647514,893800
2007-02-16,88.589996,88.720001,88.480003,88.639999,59.856880,1476700
2007-02-20,88.500000,88.849998,88.500000,88.839996,59.991894,847400
2007-02-21,88.529999,88.699997,88.480003,88.690002,59.890636,379800
2007-02-22,88.410004,88.449997,88.089996,88.209999,59.566502,485200
2007-02-23,88.529999,88.940002,88.489998,88.839996,59.991894,735700
2007-02-26,89.150002,89.440002,89.110001,89.430000,60.390297,763400
2007-02-27,89.739998,91.260002,89.599998,90.559998,61.153435,3243200
2007-02-28,90.160004,90.470001,89.889999,90.150002,60.876534,1701900
2007-03-01,90.279999,90.430000,89.650002,89.750000,60.837894,2423900
2007-03-02,89.959999,90.480003,89.669998,90.199997,61.142914,1619800
2007-03-05,90.480003,90.500000,90.059998,90.349998,61.244602,1505200
2007-03-06,90.059998,90.360001,89.989998,90.080002,61.061546,837400
2007-03-07,90.080002,90.500000,89.980003,90.430000,61.298805,915400
2007-03-08,90.290001,90.419998,90.110001,90.349998,61.244602,574700
2007-03-09,89.379997,89.900002,89.190002,89.400002,60.600647,1534700
2007-03-12,89.730003,89.980003,89.680000,89.750000,60.837894,594400
2007-03-13,90.230003,90.339996,89.980003,90.290001,61.203949,553800
2007-03-14,90.150002,90.540001,89.839996,89.879997,60.926048,1698100
2007-03-15,89.760002,89.959999,89.669998,89.870003,60.919228,394900
2007-03-16,89.669998,89.919998,89.650002,89.849998,60.905643,623800
2007-03-19,89.580002,89.699997,89.519997,89.660004,60.776905,693900
2007-03-20,89.910004,89.949997,89.690002,89.709999,60.810760,768400
2007-03-21,89.379997,90.089996,88.690002,89.750000,60.837894,1513400
2007-03-22,89.480003,89.480003,88.830002,89.040001,60.356625,1484300
2007-03-23,89.190002,89.199997,88.779999,88.790001,60.187115,1679700
2007-03-26,88.620003,89.269997,88.500000,88.900002,60.261730,763600
2007-03-27,88.639999,88.809998,88.559998,88.750000,60.160034,619800
2007-03-28,88.910004,89.110001,88.410004,88.570000,60.038040,816900
2007-03-29,88.540001,88.669998,88.320000,88.449997,59.956688,823000
2007-03-30,88.650002,88.919998,88.220001,88.279999,59.841431,2015100
2007-04-02,88.110001,88.220001,88.010002,88.099998,59.940731,579600
2007-04-03,88.019997,88.169998,87.980003,87.989998,59.865910,617000
2007-04-04,88.169998,88.339996,87.900002,88.080002,59.927139,576900
2007-04-05,88.099998,88.120003,87.709999,87.750000,59.702648,436400
2007-04-09,87.279999,87.309998,87.129997,87.169998,59.307999,1283900
2007-04-10,87.389999,87.550003,87.309998,87.430000,59.484924,674400
2007-04-11,87.470001,87.580002,87.279999,87.370003,59.444126,476200
2007-04-12,87.500000,87.570000,87.279999,87.389999,59.457676,495100
2007-04-13,87.410004,87.470001,87.010002,87.120003,59.274036,557800
2007-04-16,87.400002,87.680000,87.400002,87.599998,59.600544,833600
2007-04-17,87.889999,88.160004,87.839996,88.089996,59.933990,1254200
2007-04-18,88.370003,88.559998,88.360001,88.529999,60.233326,450800
2007-04-19,88.660004,88.709999,88.199997,88.379997,60.131275,1305900
2007-04-20,88.449997,88.449997,88.059998,88.150002,59.974773,664500
2007-04-23,88.139999,88.589996,88.040001,88.470001,60.192486,419000
2007-04-24,88.449997,88.820000,88.449997,88.800003,60.417046,881300
2007-04-25,88.570000,88.790001,88.110001,88.489998,60.206142,569000
2007-04-26,88.430000,88.430000,87.849998,87.849998,59.770653,2048400
2007-04-27,88.010002,88.050003,87.779999,87.830002,59.757042,428700
2007-04-30,88.330002,88.750000,88.250000,88.750000,60.383018,485700
2007-05-01,88.580002,88.639999,88.110001,88.489998,60.426708,487200
2007-05-02,88.440002,88.480003,88.290001,88.440002,60.392582,443900
2007-05-03,88.370003,88.370003,88.010002,88.239998,60.256004,427000
2007-05-04,88.519997,88.639999,88.500000,88.599998,60.501812,262000
2007-05-07,88.699997,88.849998,88.669998,88.839996,60.665722,210200
2007-05-08,89.010002,89.010002,88.639999,88.639999,60.529121,488400
2007-05-09,88.650002,88.660004,88.260002,88.290001,60.290157,634900
2007-05-10,88.400002,88.589996,88.309998,88.500000,60.433571,519500
2007-05-11,88.639999,88.699997,88.129997,88.190002,60.221821,1238400
2007-05-14,88.230003,88.279999,87.959999,87.959999,60.064774,315200
2007-05-15,88.190002,88.209999,87.660004,87.930000,60.044250,382400
2007-05-16,87.860001,88.000000,87.830002,87.870003,60.003330,599500
2007-05-17,87.599998,87.720001,87.410004,87.510002,59.757500,397000
2007-05-18,87.349998,87.500000,86.879997,86.930000,59.361416,856500
2007-05-21,86.930000,87.239998,86.830002,87.190002,59.538998,821100
2007-05-22,87.180000,87.199997,86.680000,86.739998,59.231678,920200
2007-05-23,86.839996,86.839996,86.309998,86.489998,59.060955,914500
2007-05-24,86.459999,86.589996,85.959999,86.570000,59.115627,1598200
2007-05-25,86.400002,86.610001,86.330002,86.370003,58.979031,754900
2007-05-29,86.510002,86.570000,85.830002,86.360001,58.972218,1055700
2007-05-30,86.790001,86.790001,86.389999,86.540001,59.095104,612000
2007-05-31,86.559998,86.580002,86.040001,86.379997,58.985855,1725900
2007-06-01,85.900002,86.839996,85.540001,85.589996,58.676041,1694300
2007-06-04,85.830002,86.019997,85.669998,85.980003,58.943356,877700
2007-06-05,85.889999,85.940002,85.379997,85.440002,58.573166,1145400
2007-06-06,85.360001,85.540001,85.260002,85.400002,58.545761,1129200
2007-06-07,84.629997,84.709999,83.730003,83.870003,57.496872,5010400
2007-06-08,83.610001,84.120003,83.360001,83.800003,57.448887,5307600
2007-06-11,83.489998,83.889999,83.260002,83.559998,57.284344,2043800
2007-06-12,82.910004,83.419998,82.199997,82.349998,56.454815,9043900
2007-06-13,82.699997,83.760002,82.650002,83.330002,57.126640,8751200
2007-06-14,83.139999,83.709999,83.050003,83.120003,56.982719,3384700
2007-06-15,83.419998,83.730003,83.199997,83.690002,57.373474,5827200
2007-06-18,83.629997,83.650002,82.239998,83.519997,57.256931,17704600
2007-06-19,83.820000,84.449997,83.720001,84.300003,57.791630,4620100
2007-06-20,84.019997,84.080002,83.589996,83.620003,57.325493,3031700
2007-06-21,83.540001,83.699997,83.209999,83.220001,57.051270,850400
2007-06-22,83.050003,83.769997,82.949997,83.760002,57.421429,2118900
2007-06-25,84.150002,84.349998,83.959999,84.220001,57.736809,1323500
2007-06-26,84.290001,84.320000,83.970001,84.239998,57.750484,2187800
2007-06-27,84.610001,84.739998,84.199997,84.320000,57.805344,6109300
2007-06-28,84.320000,84.580002,84.180000,84.300003,57.791630,3612500
2007-06-29,84.849998,85.300003,84.639999,85.169998,58.388096,1962200
2007-07-02,84.809998,85.370003,84.809998,85.290001,58.694965,2811700
2007-07-03,85.250000,85.339996,84.709999,84.769997,58.337154,1387500
2007-07-05,84.309998,84.419998,83.720001,83.820000,57.683407,4586800
2007-07-06,83.540001,83.550003,83.279999,83.480003,57.449409,1437800
2007-07-09,83.870003,83.930000,83.680000,83.779999,57.655838,795400
2007-07-10,84.480003,85.199997,84.430000,85.199997,58.633068,2258000
2007-07-11,84.949997,85.089996,84.320000,84.320000,58.027443,1191300
